ID,Condition,Channel,Mean_Amplitude
22,ScrambledFaces,PO8,3.938
22,ScrambledFaces,PO8,2.703
22,ScrambledCars,PO8,19.143
22,ScrambledFaces,PO8,17.884
22,Faces,PO8,-22.255
22,ScrambledFaces,PO8,4.718
22,Cars,PO8,-4.356
22,ScrambledFaces,PO8,1.161
22,ScrambledCars,PO8,1.823
22,Faces,PO8,-10.426
22,Faces,PO8,-0.548
22,ScrambledCars,PO8,-12.23
22,Cars,PO8,-9.478
22,ScrambledCars,PO8,-2.848
22,Faces,PO8,-17.995
22,Faces,PO8,-10.434
22,Faces,PO8,-9.387
22,Cars,PO8,-12.843
22,Faces,PO8,-11.064
22,Cars,PO8,-15.925
22,ScrambledFaces,PO8,0.076
22,Cars,PO8,-1.243
22,ScrambledFaces,PO8,3.203
22,Faces,PO8,-4.216
22,Faces,PO8,-7.674
22,ScrambledCars,PO8,-1.127
22,Faces,PO8,-13.103
22,Cars,PO8,3.534
22,ScrambledCars,PO8,1.552
22,ScrambledFaces,PO8,-2.366
22,ScrambledCars,PO8,-0.246
22,ScrambledFaces,PO8,-7.139
22,Cars,PO8,-6.107
22,ScrambledFaces,PO8,-2.612
22,Faces,PO8,-14.278
22,ScrambledCars,PO8,1.456
22,ScrambledFaces,PO8,-4.338
22,Faces,PO8,-15.845
22,Faces,PO8,-25.112
22,ScrambledFaces,PO8,-0.549
22,ScrambledFaces,PO8,-0.687
22,ScrambledFaces,PO8,16.868
22,Cars,PO8,-5.833
22,Cars,PO8,-9.005
22,ScrambledFaces,PO8,-1.937
22,ScrambledCars,PO8,4.471
22,Faces,PO8,-14.594
22,Cars,PO8,-6.97
22,ScrambledFaces,PO8,4.464
22,ScrambledFaces,PO8,2.337
22,ScrambledCars,PO8,6.094
22,Cars,PO8,-7.999
22,Cars,PO8,-12.289
22,ScrambledCars,PO8,-0.265
22,Faces,PO8,-13.22
22,ScrambledCars,PO8,-2.594
22,Cars,PO8,-10.621
22,ScrambledCars,PO8,5.07
22,Faces,PO8,-15.586
22,Cars,PO8,-6.105
22,Faces,PO8,-16.959
22,Cars,PO8,-19.598
22,ScrambledCars,PO8,2.375
22,Faces,PO8,-13.184
22,ScrambledFaces,PO8,2.881
22,Faces,PO8,-10.524
22,ScrambledFaces,PO8,3.682
22,Cars,PO8,4.677
22,Faces,PO8,-11.629
22,Faces,PO8,-9.358
22,ScrambledFaces,PO8,3.306
22,Faces,PO8,-1.144
22,Faces,PO8,0.465
22,Cars,PO8,3.787
22,ScrambledCars,PO8,3.335
22,ScrambledCars,PO8,3.626
22,Cars,PO8,-8.6
22,Cars,PO8,-2.435
22,Faces,PO8,-14.138
22,Cars,PO8,-11.077
22,ScrambledCars,PO8,-4.622
22,Cars,PO8,-6.136
22,Faces,PO8,-20.817
22,Faces,PO8,-14
22,Cars,PO8,-10.09
22,Faces,PO8,-6.35
22,Faces,PO8,5.14
22,Faces,PO8,-11.493
22,Cars,PO8,7.44
22,Cars,PO8,-0.414
22,Faces,PO8,-5.811
22,Cars,PO8,-8.569
22,ScrambledFaces,PO8,-7.962
22,Cars,PO8,-6.515
22,ScrambledCars,PO8,-1.401
22,Cars,PO8,-7.081
22,Faces,PO8,2.38
22,Faces,PO8,-13.951
22,Faces,PO8,-10.4
22,ScrambledFaces,PO8,-6.82
22,Cars,PO8,-5.212
22,Faces,PO8,8.125
22,Faces,PO8,-11.216
22,ScrambledCars,PO8,5.35
22,ScrambledCars,PO8,20.45
22,ScrambledCars,PO8,-5.785
22,Cars,PO8,-3.296
22,ScrambledCars,PO8,-4.644
22,ScrambledCars,PO8,-4.554
22,ScrambledFaces,PO8,12.425
22,ScrambledCars,PO8,-9.259
22,Faces,PO8,-16.514
22,Cars,PO8,-9.558
22,ScrambledCars,PO8,0.744
22,ScrambledFaces,PO8,9.333
23,ScrambledFaces,PO8,11.692
23,Faces,PO8,1.752
23,Faces,PO8,4.921
23,ScrambledCars,PO8,2.487
23,Faces,PO8,-2.766
23,Cars,PO8,1.052
23,Cars,PO8,17.344
23,Faces,PO8,-4.914
23,Cars,PO8,22.028
23,ScrambledFaces,PO8,-5.893
23,Cars,PO8,0.452
23,ScrambledFaces,PO8,-0.769
23,ScrambledFaces,PO8,-9.32
23,Faces,PO8,16.889
23,Cars,PO8,-8.085
23,Faces,PO8,1.748
23,ScrambledCars,PO8,-0.144
23,Cars,PO8,-5.537
23,Faces,PO8,1.021
23,Faces,PO8,-0.881
23,Faces,PO8,1.42
23,ScrambledCars,PO8,11.577
23,Faces,PO8,6.01
23,Cars,PO8,16.02
23,ScrambledFaces,PO8,2.282
23,Cars,PO8,-0.573
23,ScrambledCars,PO8,-10.789
23,Faces,PO8,0.148
23,ScrambledFaces,PO8,18.191
23,ScrambledCars,PO8,12.185
23,Faces,PO8,3.89
23,ScrambledFaces,PO8,10.451
23,Cars,PO8,5.532
23,ScrambledFaces,PO8,11.551
23,Faces,PO8,-20.406
23,ScrambledCars,PO8,0.714
23,ScrambledFaces,PO8,16.577
23,Cars,PO8,5.51
23,ScrambledCars,PO8,-2.544
23,ScrambledFaces,PO8,-0.208
23,Cars,PO8,9.483
23,ScrambledCars,PO8,21.494
23,Faces,PO8,4.59
23,Cars,PO8,-9.169
23,Cars,PO8,0.285
23,Cars,PO8,-2.301
23,ScrambledCars,PO8,8.126
23,Cars,PO8,4.924
23,Faces,PO8,-7.623
23,Faces,PO8,0.453
23,ScrambledCars,PO8,8.004
23,ScrambledFaces,PO8,5.252
23,Faces,PO8,7.331
23,Faces,PO8,-1.131
23,ScrambledFaces,PO8,3.595
23,ScrambledCars,PO8,10.667
23,ScrambledFaces,PO8,5.453
23,Cars,PO8,9.21
23,Faces,PO8,3.331
23,Faces,PO8,12.955
23,Faces,PO8,3.765
23,ScrambledFaces,PO8,9.681
23,ScrambledFaces,PO8,13.001
23,Cars,PO8,-1.943
23,Faces,PO8,-9.754
23,Faces,PO8,12.943
23,ScrambledFaces,PO8,-9.163
23,Faces,PO8,-5.406
23,ScrambledCars,PO8,4.905
23,ScrambledFaces,PO8,1.684
23,Cars,PO8,-1.585
23,ScrambledFaces,PO8,-1.761
23,ScrambledCars,PO8,-2.529
23,ScrambledFaces,PO8,17.622
23,ScrambledFaces,PO8,8.352
23,Cars,PO8,9.946
23,ScrambledFaces,PO8,-8.197
23,ScrambledCars,PO8,5.403
23,Cars,PO8,10.534
23,Cars,PO8,1.332
23,ScrambledCars,PO8,-4.358
23,Cars,PO8,-1.186
23,ScrambledCars,PO8,-6.314
23,Cars,PO8,-5.346
23,Faces,PO8,-17.555
23,ScrambledCars,PO8,-0.285
23,Cars,PO8,-1.991
23,ScrambledFaces,PO8,-2.38
23,Cars,PO8,16.371
23,ScrambledCars,PO8,1.336
23,Cars,PO8,3.997
23,Faces,PO8,3.973
23,Cars,PO8,0.337
23,ScrambledCars,PO8,5.433
23,Faces,PO8,-1.092
23,ScrambledFaces,PO8,0.863
23,Cars,PO8,1.085
23,ScrambledCars,PO8,-3.633
23,ScrambledCars,PO8,13.713
23,ScrambledFaces,PO8,10.305
23,Cars,PO8,7.793
23,Cars,PO8,4.673
23,ScrambledCars,PO8,7.809
23,Faces,PO8,5.014
23,ScrambledCars,PO8,4.546
23,Cars,PO8,17.77
23,Cars,PO8,7.364
23,ScrambledCars,PO8,4.642
23,Cars,PO8,2.572
23,ScrambledFaces,PO8,1.555
23,Faces,PO8,5.452
23,ScrambledFaces,PO8,7.828
23,ScrambledCars,PO8,2.936
23,Faces,PO8,-13.434
23,Cars,PO8,13.48
23,Cars,PO8,10.488
23,Cars,PO8,7.808
23,ScrambledCars,PO8,4.324
23,ScrambledCars,PO8,14.253
23,Faces,PO8,3.55
23,Cars,PO8,5.153
23,ScrambledFaces,PO8,3.974
23,ScrambledCars,PO8,14.446
23,ScrambledFaces,PO8,3.886
23,Faces,PO8,7.802
23,Cars,PO8,4.195
23,Cars,PO8,5.604
23,ScrambledFaces,PO8,1.686
23,ScrambledCars,PO8,6.404
23,ScrambledFaces,PO8,-2.303
23,ScrambledFaces,PO8,11.937
23,ScrambledCars,PO8,1.292
23,Faces,PO8,4.163
23,Faces,PO8,2.19
23,Cars,PO8,1.158
23,ScrambledCars,PO8,12.463
23,ScrambledFaces,PO8,7.773
23,Cars,PO8,-0.363
23,Faces,PO8,-10.513
23,ScrambledCars,PO8,3.959
23,ScrambledCars,PO8,11.785
23,ScrambledFaces,PO8,-0.694
23,Faces,PO8,6.551
23,ScrambledFaces,PO8,-0.025
23,Cars,PO8,9.095
23,ScrambledFaces,PO8,9.955
23,Faces,PO8,8.282
23,ScrambledCars,PO8,2.481
23,Faces,PO8,1.76
23,ScrambledCars,PO8,11.987
23,ScrambledCars,PO8,18.32
23,Faces,PO8,-5.841
23,Cars,PO8,3.696
23,Faces,PO8,6.452
23,ScrambledFaces,PO8,-3.446
23,Faces,PO8,1.951
23,Faces,PO8,-1.953
23,ScrambledCars,PO8,2.339
23,Faces,PO8,10.701
23,ScrambledFaces,PO8,-6.916
23,Faces,PO8,-4.593
23,ScrambledCars,PO8,7.557
23,Cars,PO8,5.59
23,ScrambledFaces,PO8,-0.941
23,Cars,PO8,-0.888
23,Faces,PO8,-5.168
23,ScrambledCars,PO8,8.204
23,ScrambledCars,PO8,2.002
23,Cars,PO8,2.234
23,ScrambledCars,PO8,17.453
23,Faces,PO8,3.653
23,ScrambledCars,PO8,6.046
23,ScrambledFaces,PO8,9.614
23,Faces,PO8,1.602
23,Faces,PO8,2.703
23,Cars,PO8,0.096
23,ScrambledFaces,PO8,3.731
23,Faces,PO8,-5.856
23,ScrambledFaces,PO8,-1.087
23,Cars,PO8,1.773
23,Faces,PO8,3.348
23,Faces,PO8,-8.813
23,ScrambledFaces,PO8,5.504
23,Faces,PO8,4.984
23,Cars,PO8,4.794
23,Cars,PO8,-4.919
23,ScrambledFaces,PO8,-7.747
23,ScrambledCars,PO8,4.898
23,ScrambledFaces,PO8,22.133
23,ScrambledCars,PO8,2.576
23,ScrambledFaces,PO8,0.508
23,ScrambledCars,PO8,1.346
23,ScrambledFaces,PO8,12.645
23,ScrambledCars,PO8,4.487
23,ScrambledCars,PO8,-3.314
23,ScrambledCars,PO8,2.106
23,ScrambledFaces,PO8,3.977
23,ScrambledFaces,PO8,-1.457
23,ScrambledFaces,PO8,6.092
23,Faces,PO8,3.495
23,Cars,PO8,-0.177
23,ScrambledCars,PO8,8.646
23,Cars,PO8,-7.553
23,ScrambledCars,PO8,2.5
23,ScrambledCars,PO8,7.116
23,Cars,PO8,10.797
23,Cars,PO8,5.898
23,ScrambledFaces,PO8,9.709
23,ScrambledFaces,PO8,-1.269
23,Faces,PO8,3.77
23,Faces,PO8,0.139
23,ScrambledFaces,PO8,13.868
23,ScrambledFaces,PO8,6.864
23,ScrambledFaces,PO8,7.103
23,Cars,PO8,2.808
23,Faces,PO8,8.622
23,Faces,PO8,3.032
23,ScrambledCars,PO8,3.608
23,Faces,PO8,3.551
23,Faces,PO8,-5.175
23,Cars,PO8,-3.641
23,Cars,PO8,3.656
23,ScrambledFaces,PO8,-2.07
23,Cars,PO8,4.835
23,ScrambledCars,PO8,6.32
23,ScrambledFaces,PO8,-0.548
23,Faces,PO8,-0.691
23,ScrambledFaces,PO8,9.586
23,Cars,PO8,6.299
23,ScrambledCars,PO8,-2.355
23,Cars,PO8,8.497
23,Faces,PO8,3.523
23,ScrambledFaces,PO8,-13.685
23,ScrambledFaces,PO8,-3.962
23,Cars,PO8,4.547
23,Cars,PO8,13.823
23,ScrambledFaces,PO8,-1.879
23,ScrambledFaces,PO8,6.865
23,ScrambledCars,PO8,19.174
23,ScrambledFaces,PO8,-4.062
23,Faces,PO8,8.143
23,Cars,PO8,-3.466
23,ScrambledCars,PO8,8.515
23,Cars,PO8,8.113
23,ScrambledFaces,PO8,4.436
23,Cars,PO8,5.941
23,ScrambledCars,PO8,5.235
23,Cars,PO8,5.72
23,ScrambledFaces,PO8,0.754
23,Faces,PO8,4.874
23,Cars,PO8,5.853
23,ScrambledCars,PO8,4.067
23,ScrambledFaces,PO8,-8.821
23,Faces,PO8,12.316
23,ScrambledCars,PO8,9.033
23,ScrambledCars,PO8,-7.08
23,ScrambledCars,PO8,7.423
23,ScrambledFaces,PO8,0.817
23,Faces,PO8,1.888
23,Cars,PO8,3.079
23,ScrambledFaces,PO8,-1.307
23,Cars,PO8,6.086
23,Faces,PO8,-0.504
23,ScrambledFaces,PO8,5.888
23,ScrambledFaces,PO8,-0.027
23,ScrambledFaces,PO8,15.837
23,ScrambledCars,PO8,-4.589
23,ScrambledCars,PO8,1.975
24,Cars,PO8,14.649
24,Faces,PO8,2.347
24,Faces,PO8,3.767
24,ScrambledFaces,PO8,14.406
24,Cars,PO8,-2.451
24,Faces,PO8,12.447
24,Faces,PO8,11.828
24,ScrambledFaces,PO8,3.562
24,ScrambledFaces,PO8,12.994
24,ScrambledFaces,PO8,11.15
24,ScrambledCars,PO8,16.856
24,ScrambledCars,PO8,-0.022
24,Cars,PO8,0.759
24,ScrambledFaces,PO8,17.108
24,Cars,PO8,-5.788
24,Faces,PO8,4.577
24,ScrambledFaces,PO8,12.889
24,Cars,PO8,-7.109
24,ScrambledFaces,PO8,12.669
24,ScrambledFaces,PO8,19.581
24,ScrambledCars,PO8,10.129
24,Cars,PO8,2.629
24,Cars,PO8,-2.677
24,ScrambledFaces,PO8,2.064
24,ScrambledFaces,PO8,17.734
24,Cars,PO8,0.35
24,Cars,PO8,-12.361
24,ScrambledCars,PO8,11.463
24,Cars,PO8,-5.494
24,Cars,PO8,-7.397
24,Cars,PO8,-0.837
24,ScrambledCars,PO8,13.866
24,Faces,PO8,11.644
24,Faces,PO8,13.294
24,Faces,PO8,18.273
24,Cars,PO8,-3.769
24,Cars,PO8,4.063
24,ScrambledFaces,PO8,15.305
24,Faces,PO8,-8.838
24,Cars,PO8,-10.624
24,ScrambledFaces,PO8,3.438
24,ScrambledCars,PO8,14.84
24,Cars,PO8,-8.446
24,ScrambledFaces,PO8,5.99
24,ScrambledCars,PO8,13.911
24,ScrambledFaces,PO8,7.239
24,Faces,PO8,-11.669
24,ScrambledCars,PO8,1.54
24,ScrambledCars,PO8,14.967
24,Cars,PO8,-7.378
24,Cars,PO8,-4.326
24,Faces,PO8,15.984
24,ScrambledCars,PO8,12.893
24,Faces,PO8,12.756
24,ScrambledFaces,PO8,12.892
24,ScrambledCars,PO8,9.445
24,ScrambledFaces,PO8,21.912
24,ScrambledFaces,PO8,5.743
24,ScrambledCars,PO8,6.765
24,ScrambledFaces,PO8,11.308
24,Cars,PO8,-10.468
24,Faces,PO8,-4.879
24,Cars,PO8,-6.441
24,ScrambledFaces,PO8,16.483
24,Cars,PO8,7.669
24,Faces,PO8,22.802
24,ScrambledCars,PO8,18.956
24,ScrambledFaces,PO8,12.527
24,ScrambledFaces,PO8,14.063
24,ScrambledCars,PO8,10.453
24,Cars,PO8,-7.21
24,ScrambledCars,PO8,11.712
24,ScrambledFaces,PO8,14.49
24,Cars,PO8,-13.322
24,ScrambledCars,PO8,22.999
24,Cars,PO8,-2.273
24,Cars,PO8,12.193
24,ScrambledCars,PO8,4.573
24,Cars,PO8,8.644
24,ScrambledFaces,PO8,18.457
24,Faces,PO8,11.198
24,Cars,PO8,4.225
24,ScrambledCars,PO8,-2.343
24,ScrambledCars,PO8,14.102
24,Faces,PO8,16.571
24,ScrambledFaces,PO8,15.034
24,ScrambledFaces,PO8,20.554
24,Cars,PO8,-4.175
24,ScrambledCars,PO8,16.162
24,Faces,PO8,8.219
24,Faces,PO8,9.773
24,Faces,PO8,14.518
24,Cars,PO8,-4.832
24,ScrambledFaces,PO8,9.991
24,ScrambledCars,PO8,16.336
24,Faces,PO8,-5.468
24,ScrambledCars,PO8,-1.535
24,Cars,PO8,5.972
24,ScrambledCars,PO8,12.254
24,ScrambledFaces,PO8,13.943
24,ScrambledFaces,PO8,12.953
24,Cars,PO8,-4.325
24,Cars,PO8,11.342
24,Cars,PO8,-4.52
24,Cars,PO8,0.787
24,ScrambledFaces,PO8,22.6
24,ScrambledCars,PO8,22.907
24,Cars,PO8,-3.262
24,Cars,PO8,-10.505
24,ScrambledCars,PO8,6.288
24,ScrambledFaces,PO8,17.392
24,Faces,PO8,4.916
24,ScrambledCars,PO8,1.808
24,Faces,PO8,-10.549
24,Cars,PO8,0.051
24,ScrambledFaces,PO8,11.357
24,ScrambledFaces,PO8,12.111
24,ScrambledCars,PO8,0.152
24,Cars,PO8,1.287
24,ScrambledCars,PO8,15.208
24,ScrambledCars,PO8,9.539
24,ScrambledCars,PO8,22.161
24,ScrambledCars,PO8,4.88
24,Faces,PO8,-5.56
24,ScrambledFaces,PO8,14.343
24,ScrambledCars,PO8,11.372
24,ScrambledCars,PO8,12.194
24,ScrambledFaces,PO8,7.465
24,ScrambledCars,PO8,12.045
24,ScrambledCars,PO8,9.384
24,ScrambledCars,PO8,-0.699
24,ScrambledCars,PO8,10.267
24,ScrambledFaces,PO8,11.677
24,Cars,PO8,-4.183
24,ScrambledFaces,PO8,11.578
24,Cars,PO8,-14.333
24,ScrambledCars,PO8,11.612
24,ScrambledFaces,PO8,11.506
24,Faces,PO8,5.928
24,ScrambledCars,PO8,-0.563
24,Faces,PO8,8.478
24,ScrambledCars,PO8,12.446
24,ScrambledFaces,PO8,11.232
24,ScrambledCars,PO8,13.548
24,ScrambledFaces,PO8,7.25
24,Cars,PO8,-5.862
24,Faces,PO8,16.168
24,ScrambledCars,PO8,4.057
24,Faces,PO8,3.771
24,ScrambledFaces,PO8,18.825
24,ScrambledFaces,PO8,20.517
24,ScrambledFaces,PO8,18.632
24,Cars,PO8,1.616
24,ScrambledCars,PO8,10.091
24,Faces,PO8,2.419
24,Cars,PO8,-7.362
24,ScrambledFaces,PO8,14.975
24,Faces,PO8,9.556
24,Faces,PO8,7.252
24,Cars,PO8,-0.14
24,Faces,PO8,11.419
24,ScrambledFaces,PO8,12.46
24,Cars,PO8,-6.669
24,ScrambledCars,PO8,15.465
24,Faces,PO8,8.883
24,ScrambledCars,PO8,12.163
24,ScrambledCars,PO8,13.976
24,ScrambledFaces,PO8,19.538
24,Faces,PO8,0.995
24,Cars,PO8,-0.35
24,ScrambledFaces,PO8,23.314
24,ScrambledCars,PO8,2.256
24,Cars,PO8,-5.543
24,Faces,PO8,4.271
24,Cars,PO8,-12.396
24,ScrambledFaces,PO8,24.174
24,ScrambledCars,PO8,6.67
24,Faces,PO8,7.643
24,ScrambledFaces,PO8,14.047
24,ScrambledFaces,PO8,2.9
24,ScrambledCars,PO8,10.738
24,Faces,PO8,5.269
24,Faces,PO8,13.942
24,Faces,PO8,9.763
24,ScrambledFaces,PO8,15.087
24,ScrambledFaces,PO8,15.426
24,Cars,PO8,1.163
24,ScrambledFaces,PO8,9.331
24,ScrambledCars,PO8,10.462
24,ScrambledCars,PO8,7.991
24,ScrambledCars,PO8,9.449
24,Faces,PO8,12.457
24,ScrambledCars,PO8,14.967
24,ScrambledFaces,PO8,10.591
24,ScrambledCars,PO8,16.699
24,Cars,PO8,-13.988
24,Faces,PO8,2.165
24,ScrambledCars,PO8,13.717
24,Faces,PO8,-2.947
24,ScrambledFaces,PO8,15.358
24,Faces,PO8,8.821
24,ScrambledFaces,PO8,26.8
24,ScrambledCars,PO8,1.13
24,ScrambledFaces,PO8,14.043
24,Faces,PO8,26.098
24,Faces,PO8,-2.725
24,ScrambledFaces,PO8,7.384
24,ScrambledFaces,PO8,10.589
24,Faces,PO8,-4.154
24,ScrambledCars,PO8,19.106
24,ScrambledCars,PO8,8.331
24,Faces,PO8,5.25
24,Cars,PO8,1.264
24,ScrambledCars,PO8,19.701
24,ScrambledFaces,PO8,7.603
24,Faces,PO8,10.993
24,Faces,PO8,2.002
24,Cars,PO8,2.295
24,ScrambledCars,PO8,11.553
24,ScrambledFaces,PO8,20.708
24,Faces,PO8,17.472
24,Faces,PO8,13.287
24,Faces,PO8,8.793
24,ScrambledFaces,PO8,20.185
24,Cars,PO8,-1.726
24,Faces,PO8,19.994
24,Faces,PO8,11.079
24,ScrambledFaces,PO8,6.751
24,Cars,PO8,5.688
24,Faces,PO8,6.962
24,Faces,PO8,-19.449
24,Faces,PO8,2.219
24,Cars,PO8,2.433
24,ScrambledCars,PO8,-2.909
24,Faces,PO8,-2.859
24,Faces,PO8,19.449
24,ScrambledFaces,PO8,-3.482
24,ScrambledCars,PO8,10.105
24,Cars,PO8,6.681
24,Faces,PO8,8.222
24,ScrambledCars,PO8,-0.167
24,Faces,PO8,14.23
24,Faces,PO8,0.404
24,Cars,PO8,-5.448
24,ScrambledCars,PO8,9.914
24,Cars,PO8,0.977
24,ScrambledFaces,PO8,21.237
24,ScrambledFaces,PO8,20.72
24,Faces,PO8,2.717
24,ScrambledFaces,PO8,21.928
24,Faces,PO8,1.641
24,ScrambledFaces,PO8,21.185
24,ScrambledCars,PO8,17.096
24,ScrambledCars,PO8,7.187
24,Cars,PO8,3.464
24,ScrambledFaces,PO8,15.062
24,ScrambledFaces,PO8,13.725
24,ScrambledCars,PO8,15.105
24,Faces,PO8,-1.904
24,ScrambledCars,PO8,23.501
24,Cars,PO8,-0.983
24,Faces,PO8,8.308
24,ScrambledCars,PO8,3.655
24,ScrambledCars,PO8,12.753
24,ScrambledFaces,PO8,19.66
24,Faces,PO8,1.034
24,Faces,PO8,7.644
24,ScrambledCars,PO8,15.689
24,Faces,PO8,8.344
24,Faces,PO8,13.011
24,ScrambledCars,PO8,16.667
24,Cars,PO8,-5.107
24,Faces,PO8,9.383
24,Cars,PO8,-6.36
24,ScrambledFaces,PO8,14.163
24,Faces,PO8,4.828
24,Faces,PO8,15.841
25,Faces,PO8,18.402
25,Faces,PO8,18.08
25,ScrambledFaces,PO8,7.944
25,Cars,PO8,3.057
25,ScrambledFaces,PO8,6.613
25,Faces,PO8,14.375
25,ScrambledCars,PO8,20.906
25,ScrambledCars,PO8,6.48
25,Cars,PO8,21.692
25,ScrambledCars,PO8,-0.146
25,Faces,PO8,6.574
25,ScrambledCars,PO8,6.595
25,Faces,PO8,-18.353
25,ScrambledFaces,PO8,19.149
25,Faces,PO8,12.175
25,ScrambledCars,PO8,5.413
25,ScrambledFaces,PO8,18.854
25,Faces,PO8,11.558
25,Faces,PO8,11.231
25,Cars,PO8,31.703
25,ScrambledCars,PO8,23.422
25,ScrambledFaces,PO8,3.237
25,ScrambledFaces,PO8,37.024
25,Faces,PO8,4.406
25,Cars,PO8,13.081
25,ScrambledCars,PO8,-5.859
25,ScrambledFaces,PO8,0.171
25,ScrambledFaces,PO8,8.996
25,ScrambledCars,PO8,7.775
25,Cars,PO8,3.262
25,ScrambledFaces,PO8,-8.261
25,Faces,PO8,10.842
25,Cars,PO8,27.371
25,ScrambledCars,PO8,1.026
25,ScrambledFaces,PO8,11.991
25,ScrambledCars,PO8,12.073
25,ScrambledCars,PO8,14.502
25,Cars,PO8,-45.282
25,ScrambledFaces,PO8,2.139
25,ScrambledFaces,PO8,-0.888
25,ScrambledCars,PO8,-3.634
25,ScrambledCars,PO8,1.357
25,ScrambledFaces,PO8,11.765
25,ScrambledFaces,PO8,9.022
25,ScrambledFaces,PO8,29.828
25,ScrambledFaces,PO8,16.133
25,Cars,PO8,4.654
25,ScrambledFaces,PO8,17.603
25,ScrambledCars,PO8,13.559
25,Cars,PO8,2.083
25,ScrambledFaces,PO8,2.934
25,ScrambledFaces,PO8,7.347
25,Faces,PO8,-16.758
25,ScrambledCars,PO8,6.745
25,Cars,PO8,12.4
25,ScrambledCars,PO8,27.745
25,Cars,PO8,8.251
25,ScrambledCars,PO8,1.383
25,ScrambledFaces,PO8,17.562
25,ScrambledFaces,PO8,11.21
25,Cars,PO8,-27.506
25,ScrambledFaces,PO8,6.572
25,ScrambledCars,PO8,12.393
25,ScrambledFaces,PO8,-16.979
25,ScrambledCars,PO8,-8.583
25,Cars,PO8,4.838
25,ScrambledFaces,PO8,-4.148
25,Cars,PO8,-1.296
25,Faces,PO8,-4.103
25,Cars,PO8,9.991
25,Cars,PO8,14.139
25,Cars,PO8,1.613
25,Cars,PO8,24.257
25,Faces,PO8,24.444
25,Cars,PO8,-20.17
25,ScrambledCars,PO8,2.589
25,ScrambledFaces,PO8,-23.597
25,Faces,PO8,-16.768
25,Cars,PO8,-8.385
25,ScrambledCars,PO8,16.888
25,ScrambledFaces,PO8,12.845
25,Faces,PO8,-1.29
25,Faces,PO8,1.338
25,Cars,PO8,-14.359
25,ScrambledCars,PO8,26.644
25,ScrambledCars,PO8,2.568
25,Faces,PO8,-24.653
25,ScrambledFaces,PO8,-16.663
25,ScrambledCars,PO8,22.432
25,Cars,PO8,8.161
25,ScrambledCars,PO8,11.841
25,Cars,PO8,-6.51
25,Faces,PO8,-23.184
25,Faces,PO8,-16.201
25,Cars,PO8,11.46
25,ScrambledFaces,PO8,22.015
25,ScrambledFaces,PO8,12.759
25,ScrambledCars,PO8,40.788
25,ScrambledFaces,PO8,9.237
25,Faces,PO8,11.235
25,ScrambledFaces,PO8,20.012
25,Cars,PO8,-1.303
25,ScrambledCars,PO8,28.981
25,Cars,PO8,-9.759
25,Cars,PO8,-30.12
25,Cars,PO8,-1.972
25,Faces,PO8,-8.255
25,Cars,PO8,-26.237
25,Faces,PO8,-4.559
25,Cars,PO8,-12.732
25,Cars,PO8,24.703
25,ScrambledFaces,PO8,-0.568
25,ScrambledFaces,PO8,-1.078
25,ScrambledCars,PO8,3.203
25,ScrambledFaces,PO8,-4.987
25,ScrambledCars,PO8,14.115
25,ScrambledCars,PO8,29.111
25,Cars,PO8,19.892
25,Cars,PO8,-4.379
25,ScrambledFaces,PO8,20.843
25,Faces,PO8,4.575
25,Cars,PO8,24.653
25,Cars,PO8,11.749
25,Cars,PO8,-4.779
25,Cars,PO8,1.822
25,Cars,PO8,13.481
25,Cars,PO8,20.162
25,Faces,PO8,-22.83
25,ScrambledCars,PO8,6.864
25,Faces,PO8,-22.678
25,ScrambledFaces,PO8,13.969
25,ScrambledCars,PO8,-7.018
25,ScrambledCars,PO8,1.278
25,Faces,PO8,-3.263
25,ScrambledFaces,PO8,26.282
25,ScrambledCars,PO8,7.887
25,Faces,PO8,7.762
25,Cars,PO8,4.442
25,Faces,PO8,-4.706
25,Cars,PO8,8.813
25,Cars,PO8,12.767
25,Cars,PO8,10.515
25,Cars,PO8,-0.971
25,ScrambledFaces,PO8,-1.519
25,ScrambledCars,PO8,7.606
25,Faces,PO8,0.969
25,ScrambledFaces,PO8,4.867
25,ScrambledCars,PO8,11.218
25,ScrambledFaces,PO8,18.881
25,Cars,PO8,20.261
25,Cars,PO8,18.277
25,ScrambledFaces,PO8,10.629
25,ScrambledCars,PO8,15.346
25,Faces,PO8,23.488
25,Faces,PO8,-0.904
25,Faces,PO8,-15.29
25,ScrambledCars,PO8,29.107
25,Faces,PO8,-0.543
25,Cars,PO8,-4.399
25,ScrambledCars,PO8,-3.829
25,Faces,PO8,-20.211
25,Faces,PO8,-7.262
25,Faces,PO8,-2.97
25,Faces,PO8,7.526
25,Faces,PO8,4.298
25,ScrambledCars,PO8,-4.992
25,ScrambledCars,PO8,16.958
25,ScrambledFaces,PO8,18.351
25,Faces,PO8,-3.556
25,ScrambledCars,PO8,10.82
25,Cars,PO8,3.878
25,ScrambledCars,PO8,2.731
25,ScrambledFaces,PO8,-3.04
25,Faces,PO8,17.715
25,ScrambledCars,PO8,11.501
25,ScrambledCars,PO8,12.942
25,ScrambledCars,PO8,0.434
25,Cars,PO8,0.451
25,Faces,PO8,4.01
25,ScrambledCars,PO8,16.716
25,ScrambledCars,PO8,15.374
25,Cars,PO8,32.008
25,ScrambledCars,PO8,-10.944
25,Faces,PO8,-15.818
25,Faces,PO8,-14.531
